iter	Passed	Remaining
1691	8127	8741
1692	8132	8737
1693	8137	8733
1694	8143	8729
1695	8149	8725
1696	8154	8721
1697	8160	8718
1698	8165	8713
1699	8171	8709
1700	8176	8705
1701	8182	8702
1702	8188	8697
1703	8194	8694
1704	8199	8690
1705	8205	8686
1706	8211	8683
1707	8217	8679
1708	8223	8675
1709	8229	8672
1710	8234	8668
1711	8241	8664
1712	8246	8660
1713	8251	8656
1714	8257	8652
1715	8263	8648
1716	8268	8644
1717	8274	8640
1718	8279	8636
1719	8284	8631
1720	8290	8628
1721	8297	8624
1722	8303	8621
1723	8308	8617
1724	8314	8613
1725	8320	8609
1726	8328	8607
1727	8333	8603
1728	8339	8599
1729	8344	8595
1730	8351	8592
1731	8358	8589
1732	8364	8586
1733	8369	8581
1734	8375	8578
1735	8382	8575
1736	8390	8574
1737	8404	8578
1738	8411	8575
1739	8419	8574
1740	8427	8572
1741	8434	8570
1742	8441	8567
1743	8446	8563
1744	8452	8558
1745	8459	8556
1746	8464	8552
1747	8470	8548
1748	8476	8543
1749	8481	8539
1750	8486	8535
1751	8491	8530
1752	8497	8526
1753	8502	8521
1754	8507	8517
1755	8513	8513
1756	8519	8509
1757	8524	8504
1758	8529	8500
1759	8535	8496
1760	8541	8492
1761	8547	8488
1762	8552	8484
1763	8558	8480
1764	8563	8476
1765	8569	8472
1766	8574	8468
1767	8580	8463
1768	8586	8459
1769	8591	8455
1770	8597	8451
1771	8602	8447
1772	8608	8443
1773	8613	8439
1774	8619	8434
1775	8625	8430
1776	8630	8426
1777	8636	8422
1778	8642	8418
1779	8647	8414
1780	8654	8411
1781	8659	8406
1782	8664	8402
1783	8671	8399
1784	8676	8394
1785	8682	8390
1786	8687	8386
1787	8693	8382
1788	8698	8377
1789	8704	8373
1790	8709	8369
1791	8715	8365
1792	8721	8361
1793	8727	8357
1794	8733	8354
1795	8739	8349
1796	8745	8345
1797	8751	8342
1798	8757	8338
1799	8764	8336
1800	8770	8332
1801	8776	8328
1802	8783	8325
1803	8791	8323
1804	8797	8319
1805	8803	8316
1806	8810	8312
1807	8817	8309
1808	8823	8306
1809	8829	8303
1810	8835	8299
1811	8841	8295
1812	8849	8292
1813	8855	8289
1814	8862	8286
1815	8870	8284
1816	8876	8280
1817	8883	8277
1818	8889	8273
1819	8895	8270
1820	8901	8265
1821	8906	8261
1822	8912	8257
1823	8918	8253
1824	8923	8248
1825	8929	8244
1826	8934	8240
1827	8939	8235
1828	8945	8231
1829	8950	8226
1830	8956	8222
1831	8964	8220
1832	8969	8216
1833	8975	8211
1834	8980	8207
1835	8986	8203
1836	8991	8198
1837	8997	8194
1838	9003	8190
1839	9009	8186
1840	9015	8183
1841	9023	8180
1842	9030	8177
1843	9035	8173
1844	9041	8169
1845	9046	8164
1846	9051	8159
1847	9057	8155
1848	9064	8152
1849	9070	8148
1850	9077	8145
1851	9083	8142
1852	9091	8139
1853	9097	8135
1854	9103	8131
1855	9110	8128
1856	9115	8124
1857	9122	8120
1858	9128	8116
1859	9133	8112
1860	9140	8109
1861	9146	8105
1862	9151	8100
1863	9157	8096
1864	9163	8092
1865	9169	8087
1866	9175	8084
1867	9180	8079
1868	9185	8075
1869	9191	8070
1870	9197	8066
1871	9202	8062
1872	9208	8057
1873	9213	8053
1874	9219	8048
1875	9225	8044
1876	9230	8040
1877	9236	8036
1878	9242	8032
1879	9247	8027
1880	9253	8023
1881	9258	8019
1882	9264	8014
1883	9269	8010
1884	9275	8005
1885	9280	8001
1886	9287	7997
1887	9292	7993
1888	9298	7988
1889	9304	7984
1890	9309	7980
1891	9314	7975
1892	9320	7971
1893	9326	7967
1894	9331	7962
1895	9337	7958
1896	9343	7954
1897	9349	7950
1898	9355	7946
1899	9360	7941
1900	9366	7937
1901	9372	7933
1902	9378	7929
1903	9384	7925
1904	9389	7921
1905	9395	7916
1906	9401	7912
1907	9406	7907
1908	9412	7903
1909	9418	7899
1910	9423	7895
1911	9429	7890
1912	9436	7887
1913	9442	7883
1914	9448	7879
1915	9454	7875
1916	9459	7870
1917	9465	7866
1918	9471	7862
1919	9476	7857
1920	9482	7853
1921	9487	7848
1922	9493	7844
1923	9499	7840
1924	9504	7835
1925	9509	7831
1926	9516	7827
1927	9521	7822
1928	9526	7817
1929	9532	7814
1930	9538	7809
1931	9543	7804
1932	9550	7801
1933	9556	7797
1934	9562	7793
1935	9567	7788
1936	9573	7784
1937	9579	7779
1938	9584	7775
1939	9589	7770
1940	9595	7766
1941	9602	7762
1942	9607	7758
1943	9613	7754
1944	9619	7749
1945	9625	7745
1946	9631	7741
1947	9637	7737
1948	9642	7732
1949	9648	7728
1950	9653	7724
1951	9659	7719
1952	9665	7715
1953	9670	7710
1954	9677	7707
1955	9682	7702
1956	9688	7697
1957	9693	7693
1958	9699	7688
1959	9703	7683
1960	9709	7679
1961	9715	7675
1962	9721	7670
1963	9726	7666
1964	9731	7661
1965	9737	7657
1966	9743	7652
1967	9748	7648
1968	9753	7643
1969	9759	7639
1970	9765	7634
1971	9770	7630
1972	9776	7626
1973	9781	7621
1974	9787	7616
1975	9792	7612
1976	9798	7607
1977	9803	7602
1978	9810	7599
1979	9815	7594
1980	9821	7590
1981	9827	7585
1982	9837	7585
1983	9844	7581
1984	9849	7577
1985	9854	7572
1986	9860	7567
1987	9866	7563
1988	9873	7560
1989	9879	7555
1990	9884	7551
1991	9890	7547
1992	9896	7543
1993	9902	7538
1994	9908	7534
1995	9913	7529
1996	9919	7525
1997	9926	7521
1998	9931	7516
1999	9936	7512
2000	9943	7508
2001	9948	7503
2002	9953	7498
2003	9959	7494
2004	9965	7489
2005	9970	7485
2006	9976	7481
2007	9981	7476
2008	9987	7471
2009	9993	7467
2010	9998	7462
2011	10004	7458
2012	10010	7454
2013	10017	7450
2014	10025	7448
2015	10032	7444
2016	10039	7441
2017	10045	7437
2018	10054	7434
2019	10060	7431
2020	10068	7428
2021	10075	7424
2022	10081	7420
2023	10089	7417
2024	10097	7414
2025	10105	7411
2026	10110	7407
2027	10116	7402
2028	10122	7398
2029	10128	7394
2030	10134	7390
2031	10139	7385
2032	10145	7380
2033	10151	7376
2034	10156	7371
2035	10161	7366
2036	10167	7362
2037	10172	7357
2038	10178	7353
2039	10184	7348
2040	10190	7344
2041	10195	7339
2042	10202	7335
2043	10207	7331
2044	10212	7326
2045	10218	7321
2046	10224	7317
2047	10229	7312
2048	10236	7309
2049	10242	7304
2050	10248	7300
2051	10254	7295
2052	10259	7291
2053	10265	7286
2054	10270	7281
2055	10276	7277
2056	10281	7272
2057	10288	7268
2058	10293	7263
2059	10300	7260
2060	10305	7255
2061	10310	7250
2062	10317	7246
2063	10322	7241
2064	10327	7236
2065	10334	7233
2066	10339	7228
2067	10345	7224
2068	10351	7219
2069	10356	7214
2070	10362	7210
2071	10368	7205
2072	10373	7201
2073	10380	7197
2074	10387	7193
2075	10392	7188
2076	10398	7184
2077	10404	7179
2078	10410	7175
2079	10416	7171
2080	10422	7166
2081	10428	7162
2082	10433	7157
2083	10438	7152
2084	10444	7148
2085	10449	7143
2086	10455	7138
2087	10460	7134
2088	10466	7129
2089	10471	7124
2090	10477	7120
2091	10483	7115
2092	10488	7111
2093	10494	7106
2094	10499	7101
2095	10505	7097
2096	10511	7092
2097	10516	7087
2098	10521	7083
2099	10528	7078
2100	10533	7073
2101	10538	7069
2102	10544	7064
2103	10550	7060
2104	10555	7055
2105	10561	7051
2106	10566	7046
2107	10572	7041
2108	10578	7037
2109	10583	7032
2110	10588	7027
2111	10594	7022
2112	10599	7017
2113	10605	7013
2114	10611	7009
2115	10616	7004
2116	10621	6999
2117	10628	6995
2118	10633	6990
2119	10640	6986
2120	10646	6982
2121	10652	6978
2122	10661	6975
2123	10667	6970
2124	10673	6966
2125	10678	6961
2126	10684	6956
2127	10690	6952
2128	10695	6948
2129	10701	6943
2130	10709	6940
2131	10715	6935
2132	10721	6931
2133	10726	6926
2134	10732	6921
2135	10738	6917
2136	10743	6912
2137	10748	6907
2138	10754	6903
2139	10759	6898
2140	10765	6893
2141	10771	6889
2142	10776	6884
2143	10782	6879
2144	10788	6875
2145	10793	6870
2146	10798	6865
2147	10803	6860
2148	10809	6855
2149	10814	6851
2150	10820	6846
2151	10826	6841
2152	10831	6836
2153	10836	6832
2154	10842	6827
2155	10847	6822
2156	10852	6817
2157	10857	6812
2158	10863	6807
2159	10868	6803
2160	10874	6798
2161	10879	6793
2162	10886	6789
2163	10891	6784
2164	10896	6779
2165	10902	6774
2166	10907	6770
2167	10913	6765
2168	10920	6761
2169	10925	6756
2170	10931	6752
2171	10937	6747
2172	10943	6743
2173	10949	6739
2174	10956	6734
2175	10962	6730
2176	10969	6726
2177	10975	6722
2178	10982	6718
2179	10988	6714
2180	10994	6709
2181	11001	6705
2182	11007	6701
2183	11012	6696
2184	11020	6692
2185	11026	6688
2186	11032	6684
2187	11037	6679
2188	11043	6674
2189	11049	6669
2190	11055	6665
2191	11061	6660
2192	11067	6656
2193	11072	6651
2194	11078	6646
2195	11084	6642
2196	11090	6638
2197	11096	6633
2198	11102	6628
2199	11107	6624
2200	11113	6619
2201	11119	6615
2202	11124	6610
2203	11130	6605
2204	11136	6601
2205	11142	6596
2206	11148	6592
2207	11153	6587
2208	11158	6582
2209	11164	6577
2210	11169	6572
2211	11174	6567
2212	11180	6562
2213	11185	6557
2214	11191	6553
2215	11197	6548
2216	11203	6543
2217	11208	6539
2218	11215	6535
2219	11220	6530
2220	11226	6525
2221	11231	6520
2222	11237	6515
2223	11242	6511
2224	11248	6506
2225	11253	6501
2226	11258	6496
2227	11264	6491
2228	11269	6486
2229	11274	6481
2230	11280	6476
2231	11285	6471
2232	11290	6466
2233	11296	6462
2234	11301	6457
2235	11306	6452
2236	11312	6447
2237	11318	6443
2238	11324	6438
2239	11330	6434
2240	11336	6429
2241	11341	6424
2242	11348	6420
2243	11355	6416
2244	11362	6412
2245	11368	6407
2246	11377	6404
2247	11384	6401
2248	11391	6397
2249	11398	6393
2250	11405	6389
2251	11411	6384
2252	11417	6380
2253	11423	6375
2254	11429	6371
2255	11436	6367
2256	11443	6363
2257	11451	6359
2258	11458	6355
2259	11464	6351
2260	11471	6347
2261	11478	6342
2262	11483	6338
2263	11490	6333
2264	11495	6329
2265	11501	6324
2266	11507	6319
2267	11514	6315
2268	11521	6311
2269	11527	6307
2270	11534	6303
2271	11541	6299
2272	11546	6294
2273	11552	6289
2274	11559	6285
2275	11565	6280
2276	11571	6276
2277	11578	6271
2278	11584	6267
2279	11591	6263
2280	11596	6258
2281	11602	6254
2282	11608	6249
2283	11614	6244
2284	11620	6239
2285	11625	6235
2286	11631	6230
2287	11638	6226
2288	11644	6221
2289	11650	6217
2290	11656	6212
2291	11663	6208
2292	11670	6204
2293	11676	6199
2294	11682	6195
2295	11689	6190
2296	11694	6186
2297	11700	6181
2298	11707	6176
2299	11712	6172
2300	11719	6167
2301	11726	6163
2302	11731	6158
2303	11738	6154
2304	11745	6150
2305	11751	6145
2306	11757	6141
2307	11763	6136
2308	11770	6132
2309	11776	6127
2310	11783	6123
2311	11788	6118
2312	11794	6113
2313	11802	6110
2314	11807	6105
2315	11813	6100
2316	11819	6095
2317	11825	6091
2318	11830	6086
2319	11836	6081
2320	11841	6076
2321	11847	6071
2322	11855	6068
2323	11860	6063
2324	11867	6058
2325	11873	6054
2326	11880	6050
2327	11886	6045
2328	11892	6040
2329	11898	6036
2330	11904	6031
2331	11909	6026
2332	11916	6022
2333	11922	6017
2334	11928	6012
2335	11935	6008
2336	11940	6003
2337	11947	5999
2338	11954	5995
2339	11961	5990
2340	11966	5986
2341	11973	5981
2342	11979	5977
2343	11985	5972
2344	11991	5967
2345	11997	5963
2346	12003	5958
2347	12009	5953
2348	12015	5948
2349	12020	5943
2350	12026	5939
2351	12031	5934
2352	12037	5929
2353	12043	5924
2354	12048	5919
2355	12054	5914
2356	12060	5910
2357	12066	5905
2358	12072	5900
2359	12078	5895
2360	12084	5891
2361	12090	5886
2362	12096	5881
2363	12102	5877
2364	12107	5872
2365	12113	5867
2366	12118	5862
2367	12124	5857
2368	12130	5852
2369	12135	5847
2370	12141	5842
2371	12146	5837
2372	12152	5832
2373	12158	5828
2374	12164	5823
2375	12170	5819
2376	12176	5814
2377	12182	5809
2378	12187	5804
2379	12194	5800
2380	12200	5795
2381	12206	5790
2382	12211	5785
2383	12217	5780
2384	12222	5775
2385	12227	5770
2386	12233	5765
2387	12238	5760
2388	12244	5755
2389	12250	5750
2390	12255	5745
2391	12260	5740
2392	12266	5736
2393	12272	5731
2394	12277	5726
2395	12283	5721
2396	12289	5716
2397	12294	5711
2398	12300	5706
2399	12305	5701
2400	12311	5696
2401	12317	5691
2402	12322	5686
2403	12328	5682
2404	12334	5677
2405	12340	5672
2406	12346	5667
2407	12351	5662
2408	12357	5658
2409	12363	5653
2410	12368	5648
2411	12374	5643
2412	12381	5639
2413	12388	5634
2414	12394	5630
2415	12401	5625
2416	12407	5620
2417	12413	5616
2418	12419	5611
2419	12425	5607
2420	12432	5602
2421	12439	5598
2422	12445	5593
2423	12452	5589
2424	12457	5584
2425	12463	5579
2426	12470	5574
2427	12476	5570
2428	12481	5565
2429	12489	5561
2430	12495	5556
2431	12501	5551
2432	12507	5546
2433	12512	5541
2434	12519	5537
2435	12524	5532
2436	12530	5527
2437	12536	5522
2438	12541	5517
2439	12547	5512
2440	12553	5507
2441	12558	5502
2442	12564	5497
2443	12570	5493
2444	12575	5487
2445	12582	5483
2446	12587	5478
2447	12593	5473
2448	12600	5469
2449	12606	5464
2450	12612	5459
2451	12618	5455
2452	12623	5449
2453	12629	5445
2454	12635	5440
2455	12640	5435
2456	12646	5430
2457	12651	5424
2458	12656	5419
2459	12662	5415
2460	12668	5410
2461	12673	5405
2462	12679	5400
2463	12684	5395
2464	12689	5389
2465	12697	5385
2466	12705	5381
2467	12711	5377
2468	12717	5372
2469	12724	5367
2470	12730	5363
2471	12737	5358
2472	12743	5353
2473	12749	5349
2474	12755	5344
2475	12760	5339
2476	12766	5334
2477	12771	5329
2478	12777	5324
2479	12782	5319
2480	12787	5314
2481	12793	5309
2482	12800	5304
2483	12806	5299
2484	12813	5295
2485	12819	5290
2486	12826	5286
2487	12831	5281
2488	12837	5276
2489	12843	5271
2490	12848	5266
2491	12854	5261
2492	12861	5257
2493	12866	5251
2494	12872	5246
2495	12878	5242
2496	12884	5237
2497	12891	5232
2498	12896	5227
2499	12903	5223
2500	12910	5218
2501	12917	5214
2502	12923	5209
2503	12930	5205
2504	12936	5200
2505	12941	5195
2506	12947	5190
2507	12952	5185
2508	12958	5180
2509	12964	5175
2510	12970	5170
2511	12976	5165
2512	12982	5161
2513	12988	5156
2514	12994	5151
2515	13000	5146
2516	13006	5141
2517	13012	5136
2518	13018	5132
2519	13024	5127
2520	13030	5122
2521	13035	5117
2522	13042	5112
2523	13047	5107
2524	13053	5102
2525	13059	5097
2526	13064	5092
2527	13070	5087
2528	13076	5082
2529	13081	5077
2530	13087	5072
2531	13092	5067
2532	13098	5062
2533	13104	5057
2534	13110	5052
2535	13116	5047
2536	13123	5043
2537	13130	5038
2538	13137	5034
2539	13143	5029
2540	13152	5025
2541	13158	5021
2542	13164	5016
2543	13172	5012
2544	13178	5007
2545	13184	5002
2546	13191	4997
2547	13197	4993
2548	13204	4988
2549	13210	4983
2550	13218	4979
2551	13224	4974
2552	13230	4969
2553	13236	4964
2554	13242	4960
2555	13247	4954
2556	13253	4950
2557	13259	4944
2558	13264	4939
2559	13270	4935
2560	13275	4929
2561	13281	4924
2562	13287	4919
2563	13292	4914
2564	13299	4910
2565	13305	4905
2566	13310	4900
2567	13318	4895
2568	13324	4891
2569	13330	4886
2570	13336	4881
2571	13342	4876
2572	13348	4871
2573	13354	4866
2574	13360	4861
2575	13366	4856
2576	13371	4851
2577	13376	4846
2578	13383	4841
2579	13388	4836
2580	13394	4831
2581	13401	4826
2582	13407	4821
2583	13413	4817
2584	13418	4812
2585	13424	4807
2586	13431	4802
2587	13436	4797
2588	13442	4792
2589	13448	4787
2590	13453	4782
2591	13459	4777
2592	13465	4772
2593	13470	4767
2594	13475	4761
2595	13482	4757
2596	13487	4751
2597	13492	4746
2598	13498	4741
2599	13504	4736
2600	13511	4732
2601	13516	4727
2602	13522	4722
2603	13528	4717
2604	13533	4712
2605	13539	4706
2606	13544	4701
2607	13550	4696
2608	13555	4691
2609	13561	4686
2610	13567	4681
2611	13572	4676
2612	13578	4671
2613	13584	4666
2614	13589	4661
2615	13596	4656
2616	13601	4651
2617	13607	4646
2618	13613	4641
2619	13618	4636
2620	13624	4631
2621	13630	4626
2622	13636	4621
2623	13642	4616
2624	13649	4612
2625	13654	4606
2626	13660	4602
2627	13665	4596
2628	13671	4591
2629	13677	4586
2630	13682	4581
2631	13687	4576
2632	13693	4571
2633	13699	4566
2634	13704	4561
2635	13711	4556
2636	13717	4551
2637	13723	4546
2638	13728	4541
2639	13734	4536
2640	13739	4531
2641	13745	4526
2642	13751	4521
2643	13762	4518
2644	13768	4513
2645	13776	4508
2646	13781	4503
2647	13788	4498
2648	13794	4493
2649	13800	4488
2650	13807	4484
2651	13813	4479
2652	13819	4474
2653	13825	4469
2654	13831	4464
2655	13837	4459
2656	13842	4454
2657	13848	4449
2658	13854	4444
2659	13861	4439
2660	13866	4434
2661	13872	4429
2662	13879	4424
2663	13885	4419
2664	13891	4415
2665	13896	4409
2666	13903	4405
2667	13909	4400
2668	13914	4394
2669	13919	4389
2670	13925	4384
2671	13930	4379
2672	13936	4374
2673	13941	4369
2674	13947	4364
2675	13953	4359
2676	13960	4354
2677	13965	4349
2678	13972	4344
2679	13978	4339
2680	13984	4334
2681	13990	4329
2682	13995	4324
2683	14002	4319
2684	14008	4314
2685	14013	4309
2686	14065	4318
2687	14079	4316
2688	14090	4312
2689	14101	4309
2690	14109	4304
2691	14121	4301
2692	14128	4296
2693	14134	4291
2694	14140	4286
2695	14146	4281
2696	14153	4277
2697	14159	4272
2698	14166	4267
2699	14172	4262
2700	14178	4257
2701	14185	4252
2702	14190	4247
2703	14197	4242
2704	14205	4237
2705	14210	4232
2706	14217	4227
2707	14222	4222
2708	14228	4217
2709	14234	4212
2710	14240	4207
2711	14246	4202
2712	14252	4197
2713	14258	4192
2714	14264	4187
2715	14270	4182
2716	14275	4177
2717	14282	4172
2718	14287	4167
2719	14293	4161
2720	14299	4156
2721	14306	4152
2722	14313	4147
2723	14319	4142
2724	14324	4137
2725	14331	4132
2726	14336	4126
2727	14342	4121
2728	14348	4116
2729	14354	4111
2730	14359	4106
2731	14366	4101
2732	14372	4096
2733	14378	4091
2734	14383	4086
2735	14389	4081
2736	14396	4076
2737	14402	4071
2738	14408	4066
2739	14414	4061
2740	14419	4055
2741	14425	4050
2742	14431	4045
2743	14436	4040
2744	14442	4035
2745	14447	4030
2746	14452	4024
2747	14459	4019
2748	14464	4014
2749	14470	4009
2750	14475	4004
2751	14481	3999
2752	14486	3993
2753	14492	3988
2754	14497	3983
2755	14503	3978
2756	14509	3973
2757	14515	3968
2758	14520	3963
2759	14527	3958
2760	14533	3953
2761	14539	3948
2762	14544	3942
2763	14549	3937
2764	14555	3932
2765	14561	3927
2766	14566	3922
2767	14572	3916
2768	14578	3911
2769	14583	3906
2770	14589	3901
2771	14595	3896
2772	14600	3891
2773	14607	3886
2774	14612	3880
2775	14619	3875
2776	14625	3871
2777	14632	3866
2778	14638	3861
2779	14643	3855
2780	14649	3850
2781	14655	3845
2782	14660	3840
2783	14666	3835
2784	14672	3830
2785	14678	3825
2786	14684	3819
2787	14690	3814
2788	14696	3809
2789	14701	3804
2790	14707	3799
2791	14713	3794
2792	14719	3789
2793	14724	3783
2794	14730	3778
2795	14737	3773
2796	14742	3768
2797	14748	3763
2798	14753	3758
2799	14759	3753
2800	14764	3747
2801	14770	3742
2802	14776	3737
2803	14782	3732
2804	14788	3727
2805	14794	3722
2806	14800	3717
2807	14806	3712
2808	14812	3707
2809	14818	3701
2810	14824	3696
2811	14830	3691
2812	14836	3686
2813	14842	3681
2814	14848	3676
2815	14854	3671
2816	14860	3666
2817	14866	3661
2818	14871	3655
2819	14878	3651
2820	14886	3646
2821	14892	3641
2822	14897	3636
2823	14904	3631
2824	14910	3625
2825	14916	3620
2826	14921	3615
2827	14926	3610
2828	14932	3605
2829	14939	3600
2830	14945	3595
2831	14951	3590
2832	14956	3584
2833	14961	3579
2834	14968	3574
2835	14974	3569
2836	14980	3564
2837	14985	3558
2838	14991	3553
2839	14997	3548
2840	15003	3543
2841	15008	3538
2842	15014	3533
2843	15019	3527
2844	15025	3522
2845	15030	3517
2846	15035	3512
2847	15041	3506
2848	15047	3501
2849	15052	3496
2850	15058	3491
2851	15064	3486
2852	15069	3480
2853	15075	3475
2854	15081	3470
2855	15087	3465
2856	15092	3460
2857	15099	3455
2858	15105	3450
2859	15111	3444
2860	15116	3439
2861	15122	3434
2862	15128	3429
2863	15133	3424
2864	15139	3418
2865	15144	3413
2866	15150	3408
2867	15156	3403
2868	15161	3397
2869	15166	3392
2870	15172	3387
2871	15178	3382
2872	15183	3377
2873	15188	3371
2874	15194	3366
2875	15200	3361
2876	15206	3356
2877	15214	3351
2878	15220	3346
2879	15225	3341
2880	15230	3335
2881	15236	3330
2882	15242	3325
2883	15248	3320
2884	15254	3315
2885	15261	3310
2886	15267	3305
2887	15273	3300
2888	15279	3294
2889	15285	3289
2890	15292	3284
2891	15298	3279
2892	15307	3275
2893	15314	3270
2894	15321	3265
2895	15328	3260
2896	15333	3255
2897	15339	3250
2898	15346	3244
2899	15352	3239
2900	15358	3234
2901	15364	3229
2902	15371	3224
2903	15378	3219
2904	15384	3214
2905	15390	3209
2906	15396	3204
2907	15401	3198
2908	15409	3194
2909	15416	3189
2910	15422	3184
2911	15427	3178
2912	15433	3173
2913	15439	3168
2914	15444	3163
2915	15449	3157
2916	15455	3152
2917	15461	3147
2918	15467	3142
2919	15474	3137
2920	15479	3131
2921	15485	3126
2922	15491	3121
2923	15497	3116
2924	15503	3111
2925	15508	3105
2926	15513	3100
2927	15519	3095
2928	15525	3090
2929	15530	3084
2930	15536	3079
2931	15542	3074
2932	15547	3069
2933	15553	3063
2934	15558	3058
2935	15564	3053
2936	15570	3048
2937	15576	3043
2938	15581	3037
2939	15588	3032
2940	15593	3027
2941	15599	3022
2942	15605	3017
2943	15611	3011
2944	15617	3006
2945	15622	3001
2946	15628	2996
2947	15634	2991
2948	15640	2985
2949	15645	2980
2950	15651	2975
2951	15657	2970
2952	15663	2965
2953	15669	2959
2954	15674	2954
2955	15681	2949
2956	15687	2944
2957	15693	2939
2958	15699	2934
2959	15705	2928
2960	15711	2923
2961	15718	2918
2962	15723	2913
2963	15730	2908
2964	15736	2903
2965	15742	2898
2966	15750	2893
2967	15756	2887
2968	15763	2882
2969	15769	2877
2970	15774	2872
2971	15780	2867
2972	15786	2862
2973	15792	2856
2974	15798	2851
2975	15804	2846
2976	15811	2841
2977	15817	2836
2978	15822	2830
2979	15829	2826
2980	15836	2820
2981	15842	2815
2982	15848	2810
2983	15854	2805
2984	15860	2800
2985	15866	2794
2986	15872	2789
2987	15877	2784
2988	15883	2779
2989	15888	2773
2990	15895	2768
2991	15901	2763
2992	15906	2758
2993	15913	2753
2994	15918	2747
2995	15923	2742
2996	15929	2737
2997	15935	2732
2998	15941	2726
2999	15947	2721
3000	15953	2716
3001	15959	2711
3002	15965	2706
3003	15970	2700
3004	15976	2695
3005	15981	2690
3006	15987	2684
3007	15993	2679
3008	15999	2674
3009	16004	2669
3010	16011	2664
3011	16016	2658
3012	16021	2653
3013	16028	2648
3014	16033	2642
3015	16039	2637
3016	16044	2632
3017	16050	2627
3018	16056	2622
3019	16061	2616
3020	16067	2611
3021	16072	2606
3022	16078	2600
3023	16083	2595
3024	16089	2590
3025	16094	2584
3026	16101	2579
3027	16108	2574
3028	16114	2569
3029	16120	2564
3030	16125	2559
3031	16130	2553
3032	16136	2548
3033	16142	2543
3034	16147	2537
3035	16153	2532
3036	16159	2527
3037	16165	2522
3038	16170	2516
3039	16176	2511
3040	16181	2506
3041	16187	2501
3042	16192	2495
3043	16198	2490
3044	16205	2485
3045	16211	2480
3046	16216	2474
3047	16222	2469
3048	16227	2464
3049	16233	2458
3050	16239	2453
3051	16244	2448
3052	16251	2443
3053	16257	2438
3054	16263	2432
3055	16270	2427
3056	16276	2422
3057	16282	2417
3058	16289	2412
3059	16294	2406
3060	16300	2401
3061	16306	2396
3062	16312	2391
3063	16318	2386
3064	16324	2380
3065	16329	2375
3066	16335	2370
3067	16341	2364
3068	16346	2359
3069	16353	2354
3070	16359	2349
3071	16365	2344
3072	16371	2338
3073	16376	2333
3074	16382	2328
3075	16388	2323
3076	16393	2317
3077	16399	2312
3078	16405	2307
3079	16410	2301
3080	16416	2296
3081	16422	2291
3082	16427	2285
3083	16433	2280
3084	16439	2275
3085	16444	2270
3086	16450	2264
3087	16456	2259
3088	16462	2254
3089	16468	2249
3090	16473	2243
3091	16480	2238
3092	16485	2233
3093	16491	2228
3094	16497	2222
3095	16502	2217
3096	16508	2212
3097	16514	2206
3098	16519	2201
3099	16525	2196
3100	16531	2191
3101	16537	2185
3102	16542	2180
3103	16548	2175
3104	16554	2169
3105	16559	2164
3106	16565	2159
3107	16571	2154
3108	16576	2148
3109	16582	2143
3110	16588	2138
3111	16594	2132
3112	16600	2127
3113	16606	2122
3114	16611	2117
3115	16617	2111
3116	16622	2106
3117	16629	2101
3118	16635	2096
3119	16641	2090
3120	16648	2085
3121	16653	2080
3122	16661	2075
3123	16670	2070
3124	16680	2065
3125	16688	2060
3126	16697	2055
3127	16705	2050
3128	16713	2045
3129	16723	2040
3130	16734	2036
3131	16743	2031
3132	16754	2026
3133	16763	2021
3134	16770	2016
3135	16780	2011
3136	16787	2006
3137	16798	2002
3138	16809	1997
3139	16821	1992
3140	16830	1987
3141	16838	1982
3142	16846	1977
3143	16854	1972
3144	16863	1967
3145	16872	1962
3146	16880	1957
3147	16889	1952
3148	16897	1947
3149	16905	1942
3150	16912	1937
3151	16922	1932
3152	16931	1927
3153	16940	1922
3154	16950	1918
3155	16961	1913
3156	16968	1908
3157	16975	1902
3158	16981	1897
3159	16987	1892
3160	16993	1887
3161	16999	1881
3162	17007	1876
3163	17014	1871
3164	17020	1866
3165	17026	1860
3166	17033	1855
3167	17039	1850
3168	17045	1844
3169	17051	1839
3170	17057	1834
3171	17063	1829
3172	17070	1823
3173	17075	1818
3174	17082	1813
3175	17088	1807
3176	17094	1802
3177	17100	1797
3178	17106	1791
3179	17112	1786
3180	17118	1781
3181	17124	1775
3182	17130	1770
3183	17136	1765
3184	17142	1760
3185	17149	1754
3186	17154	1749
3187	17160	1744
3188	17166	1738
3189	17172	1733
3190	17177	1727
3191	17183	1722
3192	17189	1717
3193	17194	1711
3194	17200	1706
3195	17206	1701
3196	17213	1696
3197	17219	1690
3198	17224	1685
3199	17231	1680
3200	17237	1674
3201	17242	1669
3202	17249	1664
3203	17255	1658
3204	17261	1653
3205	17267	1648
3206	17273	1642
3207	17280	1637
3208	17286	1632
3209	17291	1626
3210	17298	1621
3211	17304	1616
3212	17310	1610
3213	17316	1605
3214	17322	1600
3215	17328	1594
3216	17333	1589
3217	17339	1584
3218	17345	1578
3219	17351	1573
3220	17358	1568
3221	17365	1562
3222	17370	1557
3223	17376	1552
3224	17381	1546
3225	17387	1541
3226	17392	1536
3227	17398	1530
3228	17403	1525
3229	17409	1519
3230	17415	1514
3231	17420	1509
3232	17428	1504
3233	17433	1498
3234	17438	1493
3235	17444	1487
3236	17450	1482
3237	17455	1477
3238	17461	1471
3239	17467	1466
3240	17473	1461
3241	17479	1455
3242	17486	1450
3243	17505	1446
3244	17513	1440
