iter	MAE
258	0.9992873213
259	0.9984125367
260	0.9975930188
261	0.9969902138
262	0.9960907863
263	0.9954145051
264	0.9946546182
265	0.9939396556
266	0.993299675
267	0.9924302752
268	0.9916524169
269	0.9909315917
270	0.9901065218
271	0.989232216
272	0.9887095556
273	0.988189683
274	0.9875976602
275	0.9871505062
276	0.9864266821
277	0.9859199618
278	0.9850269675
279	0.9841672212
280	0.9833547056
281	0.9829589316
282	0.9825106884
283	0.981875
284	0.9810612935
285	0.9806781212
286	0.9802372468
287	0.9795431493
288	0.978637065
289	0.9782026256
290	0.9777009016
291	0.9772536854
292	0.9768337511
293	0.9763282314
294	0.9757956734
295	0.9751392788
296	0.9747039067
297	0.9739744564
298	0.9732657344
299	0.9728890267
300	0.9724193113
301	0.9720302763
302	0.9716369433
303	0.9711512414
304	0.9707390152
305	0.9703956701
306	0.9699973229
307	0.9694896978
308	0.969204037
309	0.9688036723
310	0.9683364805
311	0.9678598048
312	0.9673269077
313	0.966921461
314	0.9666659556
315	0.9661902505
316	0.9657142911
317	0.9653083854
318	0.964890438
319	0.9644364202
320	0.9640174569
321	0.9635958253
322	0.9634219693
323	0.9630990719
324	0.9628707385
325	0.9625848773
326	0.9622982305
327	0.9619872918
328	0.9617285996
329	0.9614138428
330	0.9610219716
331	0.9605965172
332	0.9602013858
333	0.9598109453
334	0.9592315132
335	0.9588979936
336	0.9585040235
337	0.9581735295
338	0.9579480321
339	0.9574636219
340	0.957099416
341	0.9568235132
342	0.9565562205
343	0.9562168101
344	0.9560191264
345	0.9556849954
346	0.9553308911
347	0.9550094109
348	0.9547469566
349	0.9545420283
350	0.9543172545
351	0.9539570943
352	0.9536839294
353	0.953375051
354	0.9531361485
355	0.9527484096
356	0.95241457
357	0.952153163
358	0.9519213221
359	0.9516771044
360	0.9513978744
361	0.9511676315
362	0.9509286927
363	0.9506248892
364	0.950468903
365	0.9499731044
366	0.9496995144
367	0.9495474708
368	0.949158921
369	0.949019714
370	0.9485728614
371	0.9483603917
372	0.9481983796
373	0.9480067603
374	0.947806055
375	0.9476406273
376	0.9474098848
377	0.9470655414
378	0.9467713939
379	0.9465729069
380	0.9463631701
381	0.9461246608
382	0.9459233362
383	0.9455935986
384	0.945351535
385	0.9451303179
386	0.9448848895
387	0.9447004751
388	0.9445525796
389	0.9443144699
390	0.9440905403
391	0.943946586
392	0.9437462995
393	0.9433904164
394	0.9430713189
395	0.9428661343
396	0.9426130421
397	0.9423670446
398	0.9420836141
399	0.9418799314
400	0.9415780589
401	0.9413230936
402	0.9411177862
403	0.9408956889
404	0.9406786838
405	0.9403633869
406	0.9402225774
407	0.9400575194
408	0.9399627785
409	0.9398272263
410	0.9397328865
411	0.9395044007
412	0.9393753762
413	0.9392075245
414	0.9391584418
415	0.9390084547
416	0.9387436613
417	0.9385126922
418	0.9382419888
419	0.9381203744
420	0.9378867107
421	0.9376164486
422	0.9375015536
423	0.9373051383
424	0.9371131441
425	0.9368237053
426	0.9365382799
427	0.9363440954
428	0.9360991705
429	0.9359871316
430	0.9358422597
431	0.9356852117
432	0.935515749
433	0.9354078215
434	0.935277135
435	0.9351585201
436	0.9350621629
437	0.9349467278
438	0.9348619354
439	0.9346791687
440	0.9345207856
441	0.9343276915
442	0.9341603916
443	0.9339936528
444	0.9338570453
445	0.9336450608
446	0.9334150049
447	0.9331636388
448	0.9330654288
449	0.9328408031
450	0.9327518117
451	0.9325866144
452	0.9324080469
453	0.9322499648
454	0.9320305829
455	0.9319259759
456	0.9317819208
457	0.9316603726
458	0.9315895468
459	0.9313308327
460	0.9312049836
461	0.9310664087
462	0.9309250586
463	0.9307327212
464	0.9306418076
465	0.9303175218
466	0.9302114472
467	0.9300757781
468	0.9299480436
469	0.9297889224
470	0.9296318937
471	0.9295110824
472	0.9292526526
473	0.9290857467
474	0.9289698069
475	0.9288607916
476	0.9287677805
477	0.9286571325
478	0.9285680414
479	0.9283202241
480	0.928236776
481	0.9281461732
482	0.9280846415
483	0.9279996718
484	0.92776674
485	0.9275646841
486	0.9274571589
487	0.9273590771
488	0.9272509149
489	0.9271273882
490	0.9270566265
491	0.926893182
492	0.9267876116
493	0.9266721872
494	0.9264703897
495	0.9263859793
496	0.9263073809
497	0.9261021037
498	0.925984834
499	0.9258249292
500	0.9257051062
501	0.9256318932
502	0.9254161791
503	0.9253300468
504	0.9251992735
505	0.9251177759
506	0.924975354
507	0.9248893838
508	0.9247004124
509	0.924626876
510	0.9245613719
511	0.9244018244
512	0.924165271
513	0.9241060427
514	0.9239572937
515	0.9238568548
516	0.923629682
517	0.9235006962
518	0.9233777268
519	0.9232565371
520	0.9231542137
521	0.9229517615
522	0.9229127432
523	0.9228117267
524	0.9227010188
525	0.9225228422
526	0.9224595811
527	0.9223571057
528	0.922292475
529	0.9222617485
530	0.9221508736
531	0.9220854676
532	0.9220124743
533	0.9218211612
534	0.9217796865
535	0.9217010784
536	0.921583745
537	0.9214857349
538	0.92131107
539	0.9211863504
540	0.9210794955
541	0.9210069611
542	0.9208092039
543	0.9206161595
544	0.9205311479
545	0.9203735284
546	0.9203024839
547	0.9202250233
548	0.9201137849
549	0.9200655318
550	0.9199849801
551	0.9197424907
552	0.9195650843
553	0.9193807483
554	0.9192929041
555	0.9191957518
556	0.919022101
557	0.9189664842
558	0.9188612817
559	0.9187085918
560	0.9186373579
561	0.9185406904
562	0.9184514139
563	0.91834031
564	0.9182326574
565	0.9180664756
566	0.9178741242
567	0.9177394875
568	0.9174536712
569	0.9173892489
570	0.9173263611
571	0.9172477567
572	0.9171005049
573	0.9170533092
574	0.9169313471
575	0.9168752204
576	0.9167551816
577	0.9166954889
578	0.9165886672
579	0.9165172791
580	0.9164521733
581	0.9163732325
582	0.9163200247
583	0.9161517979
584	0.9161159617
585	0.9160538884
586	0.9159152097
587	0.915851101
588	0.915802214
589	0.9156845324
590	0.9156407735
591	0.9154875508
592	0.9154215135
593	0.9153625994
594	0.9151826141
595	0.9151064635
596	0.9150422939
597	0.9149484605
598	0.9148614389
599	0.9147594001
600	0.9146133931
601	0.9145765551
602	0.914487111
603	0.9144192197
604	0.9143803765
605	0.9142850239
606	0.9142166793
607	0.914147531
608	0.9139804573
609	0.9138841093
610	0.9137591575
611	0.913716763
612	0.9135451382
613	0.9134992681
614	0.9134500768
615	0.9133844812
616	0.9133128327
617	0.9132467405
618	0.9131378704
619	0.9130277159
620	0.9129555937
621	0.9127627976
622	0.9125360979
623	0.9124448801
624	0.9122652306
625	0.9122262463
626	0.9120825502
627	0.9120137164
628	0.9119317305
629	0.9118799689
630	0.911654792
631	0.9114420381
632	0.9113741999
633	0.9111681362
634	0.9110734641
635	0.9107521203
636	0.9106665744
637	0.9105863158
638	0.9104634265
639	0.9103774592
640	0.9103285533
641	0.910210353
642	0.9101631148
643	0.9101191363
644	0.9100558463
645	0.9099579749
646	0.9098963989
647	0.9097458147
648	0.909641269
649	0.9095408424
650	0.9094638999
651	0.9093575468
652	0.909304731
653	0.9089793764
654	0.9088639329
655	0.9087316898
656	0.9086019845
657	0.9084555834
658	0.9083068899
659	0.9081895477
660	0.9080979516
661	0.9078402341
662	0.9076746785
663	0.9075516277
664	0.9074223683
665	0.9073703628
666	0.9073181724
667	0.907187613
668	0.907064549
669	0.9070084673
670	0.906974926
671	0.9068761202
672	0.9067886276
673	0.906646601
674	0.9065285694
675	0.9062958859
676	0.9061846027
677	0.9061211131
678	0.906046702
679	0.9057695625
680	0.9056773929
681	0.9055969003
682	0.9054771497
683	0.9054071508
684	0.9051857507
685	0.905086495
686	0.904993872
687	0.9048906432
688	0.9047843867
689	0.9046542728
690	0.9045495596
691	0.9044576062
692	0.9043616096
693	0.9042143455
694	0.9041242786
695	0.9040385611
696	0.9038717522
697	0.9037802962
698	0.9036170301
699	0.903409289
700	0.9033208165
701	0.9031785684
702	0.9031284023
703	0.9030810553
704	0.9030131139
705	0.9029523628
706	0.9029201946
707	0.9028538732
708	0.9027853808
709	0.902725557
710	0.902635105
711	0.9025917392
712	0.9025090881
713	0.9024556241
714	0.9023334914
715	0.9020985148
716	0.9019474941
717	0.9018987222
718	0.901649533
719	0.9015041355
720	0.9014402004
721	0.9012965173
722	0.9010351702
723	0.9009879888
724	0.9008042782
725	0.9006272034
726	0.9005395519
727	0.9004647644
728	0.9003264251
729	0.9002068783
730	0.9001643463
731	0.9000810649
732	0.8998779196
733	0.8998068017
734	0.8997584092
735	0.899630648
736	0.8994694081
737	0.8992752366
738	0.899121784
739	0.8990017608
740	0.8989374238
741	0.8988228069
742	0.8986135134
743	0.8984108279
744	0.8983386239
745	0.8982706418
746	0.8981704988
747	0.8980557129
748	0.8978560311
749	0.8977641499
750	0.8975921328
751	0.8974154475
752	0.8973304346
753	0.8972351329
754	0.8971253007
755	0.8970833434
756	0.89700913
757	0.8969519762
758	0.8968053914
759	0.8967372458
760	0.896610154
761	0.8964648402
762	0.896350994
763	0.8962798018
764	0.8962456903
765	0.8961711312
766	0.8960595926
767	0.8958731468
768	0.8958089085
769	0.8956051794
770	0.89549175
771	0.8953968221
772	0.8952357821
773	0.8951708595
774	0.8949902818
775	0.8949241595
776	0.894876491
777	0.8947553009
778	0.8946927486
779	0.8945519873
780	0.8944601992
781	0.89442597
782	0.8943904553
783	0.8943354062
784	0.8942832709
785	0.8941641865
786	0.8940316362
787	0.8939612771
788	0.8938594619
789	0.8937295998
790	0.8936671271
791	0.8935291123
792	0.8933875905
793	0.8933241584
794	0.8932915518
795	0.8932212139
796	0.8931533046
797	0.8929274436
798	0.8928808576
799	0.8926784647
800	0.8926002042
801	0.8924920758
802	0.8924330529
803	0.8923164605
804	0.8921014463
805	0.891965124
806	0.8918779116
807	0.8918061396
808	0.8916125518
809	0.8915555339
810	0.8914820541
811	0.8912354145
812	0.8910731733
813	0.8910196159
814	0.8908967422
815	0.8907044201
816	0.8906164379
817	0.8905378922
818	0.8904242042
819	0.8902685703
820	0.8901899029
821	0.8901433273
822	0.8900946816
823	0.8900195188
824	0.8899617421
825	0.8898983248
826	0.8898332156
827	0.8896993074
828	0.8894702156
829	0.8893359589
830	0.8892073547
831	0.8891372131
832	0.8890558626
833	0.8888655997
834	0.8887131193
835	0.8886361903
836	0.8884992455
837	0.8882737008
838	0.8881144237
839	0.8878352076
840	0.8876944882
841	0.8875519661
842	0.8872911748
843	0.8872117364
844	0.8870803171
845	0.8869959753
846	0.8867406332
847	0.8866959767
848	0.8866349379
849	0.8863374957
850	0.8862979738
851	0.8862687326
852	0.8861562211
853	0.8860040125
854	0.8859646048
855	0.8858273114
856	0.885761203
857	0.8856870604
858	0.885622282
859	0.8855390519
860	0.8854046086
861	0.8852756232
862	0.8850508348
863	0.8849036779
864	0.8848669417
865	0.8847836122
866	0.8845514064
867	0.88447644
868	0.8844288044
869	0.8843353715
870	0.8842292668
871	0.8841597493
872	0.8840626978
873	0.8839299018
874	0.8837957277
875	0.8835613395
876	0.8834541754
877	0.8833796053
878	0.8831610503
879	0.8830785445
880	0.8827747114
881	0.8827228322
882	0.8826241344
883	0.8824667937
884	0.8823369437
885	0.8822430354
886	0.8821273155
887	0.8820173022
888	0.8818847389
889	0.881696082
890	0.8813043314
891	0.8811708622
892	0.8809590178
893	0.8808293276
894	0.8806789198
895	0.8805299431
896	0.8804161456
897	0.8802384389
898	0.8801108847
899	0.8800199362
900	0.8799373773
901	0.8798404061
902	0.8797610149
903	0.8795781236
904	0.8794707689
905	0.879401278
906	0.8792657032
907	0.8791785567
908	0.8790484864
909	0.8789887487
910	0.8787900271
911	0.8786411465
912	0.8785977014
913	0.8784916949
914	0.8784419851
915	0.8783432382
916	0.8782696212
917	0.8781952509
918	0.8780868054
919	0.8780328205
920	0.8779872099
921	0.8778703123
922	0.8778040708
923	0.8777068471
924	0.8775116152
925	0.8774336831
926	0.8773421867
927	0.8772252807
928	0.8770966204
929	0.8770504961
930	0.8769592791
931	0.8769356472
932	0.8768453202
933	0.8767695224
934	0.8766901435
935	0.8766438388
936	0.8765909971
937	0.8764905752
938	0.87632353
939	0.8760925988
940	0.8760263311
941	0.8759372754
942	0.8758662322
943	0.8756795864
944	0.8756125368
945	0.8755626829
946	0.8755110361
947	0.8754382442
948	0.8753464167
949	0.8752668658
950	0.8751542299
951	0.8750321751
952	0.8748944359
953	0.8747465753
954	0.8746730296
955	0.8746004837
956	0.874513672
957	0.8744209682
958	0.8743315574
959	0.8742966738
960	0.8742474758
961	0.8741523178
962	0.8740650377
963	0.8739432353
964	0.8738563831
965	0.8736999901
966	0.8736553657
967	0.8736121525
968	0.8735814054
969	0.8733864304
970	0.8733158756
971	0.8731144407
972	0.8730188706
973	0.8729537487
974	0.8727910128
975	0.8727140629
976	0.872606565
977	0.8725801332
978	0.8724762456
979	0.8724305455
980	0.872376945
981	0.8723134588
982	0.8721911942
983	0.8720390568
984	0.8719991548
985	0.8719161767
986	0.8718667638
987	0.8717938734
988	0.8717429292
989	0.8717001342
990	0.8716061778
991	0.8715126374
992	0.8714091647
993	0.8713129189
994	0.8712172856
995	0.8710590219
996	0.8709067518
997	0.8708074534
998	0.8707730916
999	0.8707493733
1000	0.8707065931
1001	0.8705862152
1002	0.8705620512
1003	0.8703790666
1004	0.8703304569
1005	0.8702796527
1006	0.8702237362
1007	0.870086316
1008	0.8700451694
1009	0.8699446361
1010	0.8697964481
1011	0.869717792
1012	0.869675534
1013	0.8695845229
1014	0.8695453484
1015	0.8694535444
1016	0.8693685244
1017	0.8693188373
1018	0.8692407319
1019	0.8691988448
1020	0.8690133604
1021	0.8689435083
1022	0.8687608262
1023	0.868566876
1024	0.8685123568
1025	0.8684458898
1026	0.8683449872
1027	0.8682826324
1028	0.8681192231
1029	0.8680452159
1030	0.8679508448
1031	0.8677943623
1032	0.8677512908
1033	0.8677312232
1034	0.8676089756
1035	0.8675679696
1036	0.8674826587
1037	0.8674008334
1038	0.8673547771
1039	0.8673103425
1040	0.8672557796
1041	0.8671904465
1042	0.8670911963
1043	0.8669907344
1044	0.8669030418
1045	0.866846116
1046	0.8666663804
1047	0.866630706
1048	0.8665465239
1049	0.8664342661
1050	0.866377937
1051	0.8662905016
1052	0.8662206393
1053	0.8661642017
1054	0.8661178964
1055	0.8660557337
1056	0.865973413
1057	0.8659190849
1058	0.8658664441
1059	0.8658083581
1060	0.8657545522
1061	0.8656943552
1062	0.8656407235
1063	0.8655568457
1064	0.8655223149
1065	0.8653954936
1066	0.865285666
1067	0.8652544467
1068	0.8651225349
1069	0.8649906439
1070	0.8648599345
1071	0.8648014189
1072	0.8647286864
1073	0.8646154932
1074	0.8644614431
1075	0.8644153445
1076	0.8643599053
1077	0.8643376167
1078	0.8642884573
1079	0.8642499457
1080	0.8641394596
1081	0.8640645881
1082	0.8640222657
1083	0.8638841728
1084	0.8638164911
1085	0.863767534
1086	0.8635980445
1087	0.8635574711
1088	0.8634840433
1089	0.8634373185
1090	0.8633287691
1091	0.8631350393
1092	0.863081177
1093	0.8630178433
1094	0.8629935364
1095	0.8629438602
1096	0.8628536625
1097	0.8627867191
1098	0.8626231773
1099	0.8625901928
1100	0.8624576971
1101	0.8623927947
1102	0.8622816124
1103	0.8622423896
1104	0.862205237
1105	0.8621558081
1106	0.8620978278
1107	0.8620522929
1108	0.8619275747
1109	0.8618697176
1110	0.8617680101
1111	0.861686999
1112	0.8615673088
1113	0.8615222811
1114	0.8614515236
1115	0.8614122513
1116	0.8613377893
1117	0.8613041987
1118	0.8612620986
1119	0.8611991046
1120	0.8611573407
1121	0.861089843
1122	0.8610572919
1123	0.860955769
1124	0.8609225004
1125	0.8608679911
1126	0.8607903702
1127	0.8607571468
1128	0.8606924982
1129	0.8606293214
1130	0.8605465621
1131	0.8604569879
1132	0.8604263216
1133	0.8603754526
1134	0.8603200975
1135	0.86029929
1136	0.8601418969
1137	0.8601043456
1138	0.8600667469
1139	0.859968275
1140	0.8599231314
1141	0.8598173558
1142	0.8597156375
1143	0.8596619325
1144	0.8596194645
1145	0.8595688432
1146	0.8595358574
1147	0.8594758047
1148	0.8594331635
1149	0.8593901823
1150	0.8593574071
1151	0.8591747241
1152	0.8591538766
1153	0.8591015058
1154	0.8588539806
1155	0.8587587152
1156	0.8587022458
1157	0.8585565317
1158	0.8585029593
1159	0.8584701349
1160	0.8583245072
1161	0.8582843755
1162	0.8582416582
1163	0.8581902092
1164	0.858148761
1165	0.8581026245
1166	0.8580634798
1167	0.8579456682
1168	0.8578695769
1169	0.8578261744
1170	0.8577502227
1171	0.8576071312
1172	0.8575024882
1173	0.857317294
1174	0.8572249561
1175	0.8571908151
1176	0.8571548617
1177	0.8570761018
1178	0.8570161424
1179	0.8569221182
1180	0.8565990509
1181	0.8565532521
1182	0.8563878338
1183	0.8563335093
1184	0.8562894102
1185	0.8562099213
1186	0.8561758563
1187	0.8560511839
1188	0.8559879807
1189	0.8558808187
1190	0.855797595
1191	0.8557582996
1192	0.8557251401
1193	0.8556651552
1194	0.8556170994
1195	0.855531331
1196	0.8554320229
1197	0.8553629813
1198	0.855301312
1199	0.8552568187
1200	0.8552008654
1201	0.8551752943
1202	0.8551568253
1203	0.8550553624
1204	0.8550327589
1205	0.8549480354
1206	0.8549233257
1207	0.8548945091
1208	0.8548612254
1209	0.8548197724
1210	0.8545006355
1211	0.854456492
1212	0.8543282939
1213	0.8542907134
1214	0.8542585757
1215	0.8541868948
1216	0.8540759698
1217	0.8540259231
1218	0.8539608907
1219	0.8539112875
1220	0.8538907627
1221	0.8538208631
1222	0.8537889619
1223	0.8535769025
1224	0.8535462209
1225	0.8535101501
1226	0.8534241288
1227	0.8532753963
1228	0.8532355804
1229	0.8530643926
1230	0.8529898146
1231	0.8528898385
1232	0.8528418729
1233	0.8527542317
1234	0.8527149791
1235	0.8526000193
1236	0.8525343775
1237	0.8525131558
1238	0.8524015985
1239	0.8523035059
1240	0.8522862877
1241	0.852251914
1242	0.8522221932
1243	0.8521815157
1244	0.8521466828
1245	0.8520214674
1246	0.8519710244
1247	0.8518495645
1248	0.8517860651
1249	0.8517289506
1250	0.8516999903
1251	0.8516082741
1252	0.8515510789
1253	0.8515341016
1254	0.851478358
1255	0.8514020567
1256	0.851307496
1257	0.8512205851
1258	0.8511652502
1259	0.8511281733
1260	0.8511159225
1261	0.8510278566
1262	0.8509668579
1263	0.8507834886
1264	0.8507332804
1265	0.8505593785
1266	0.8505182071
1267	0.8505006216
1268	0.8504343644
1269	0.850402426
1270	0.8503724774
1271	0.8503421081
1272	0.8502616904
1273	0.8502186812
1274	0.8501538148
1275	0.8500391706
1276	0.8499716405
1277	0.8499466175
1278	0.8498899091
1279	0.8498223533
1280	0.8497540801
1281	0.8497315427
1282	0.8495295001
1283	0.8494711506
1284	0.8494015269
1285	0.8493281278
1286	0.849290549
1287	0.8492145294
1288	0.8491543603
1289	0.8489880533
1290	0.8489103475
1291	0.8487889052
1292	0.848719132
1293	0.8486639987
1294	0.8486038108
1295	0.848564772
1296	0.8485316622
1297	0.8485189529
1298	0.8484795126
1299	0.848429386
1300	0.8483840608
1301	0.8482755504
1302	0.8481895629
1303	0.8481640935
1304	0.848141101
1305	0.8480696961
1306	0.8480489281
1307	0.8479917039
1308	0.8479503361
1309	0.8479212165
1310	0.8478303012
1311	0.8476770702
1312	0.847629975
1313	0.8475764674
1314	0.8475191495
1315	0.8474611109
1316	0.8473758992
1317	0.8473238191
1318	0.8472488005
1319	0.8471584273
1320	0.8471264002
1321	0.8470872635
1322	0.8470268738
1323	0.8469106816
1324	0.8468381826
1325	0.8467979941
1326	0.8467715452
1327	0.8466140757
1328	0.8465603642
1329	0.8464487028
1330	0.8463885371
1331	0.8463667256
1332	0.8463020212
1333	0.846261877
1334	0.8462106292
1335	0.8460717793
1336	0.8460402309
1337	0.8460214986
1338	0.8458653449
1339	0.8458196734
1340	0.8457282437
1341	0.8456606075
1342	0.8456254296
1343	0.8455665077
1344	0.8454883066
1345	0.845447525
1346	0.8454190763
1347	0.8453508245
1348	0.8453089853
1349	0.8452666308
1350	0.8452217863
1351	0.8451936742
1352	0.8451011229
1353	0.8449488601
1354	0.8448670199
1355	0.844796329
1356	0.8447765829
1357	0.8447491533
1358	0.8446913546
1359	0.8446657816
1360	0.8446341165
1361	0.8446048081
1362	0.8445704419
1363	0.8445442608
1364	0.8445127422
1365	0.8444819499
1366	0.8443783745
1367	0.8443379007
1368	0.8442429748
1369	0.8442125398
1370	0.8441734995
1371	0.8441509082
1372	0.8440924706
1373	0.8439922251
1374	0.8438789227
1375	0.843784535
1376	0.8437053843
1377	0.8436781093
1378	0.8436122514
1379	0.843588328
1380	0.8435326021
1381	0.8434992386
1382	0.8432925401
1383	0.8432666225
1384	0.8431605047
1385	0.8431116251
1386	0.8428941244
1387	0.8428364735
1388	0.8426545314
1389	0.8425849897
1390	0.8425454501
1391	0.8424630954
1392	0.8424238925
1393	0.8423517634
1394	0.8423240159
1395	0.842301411
1396	0.8422847504
1397	0.8422407495
1398	0.8421948933
1399	0.8421583541
1400	0.8420588242
1401	0.841977645
1402	0.8418858534
1403	0.8418600706
1404	0.8418358856
1405	0.8417963848
1406	0.8417869059
1407	0.8417609949
1408	0.8417140656
1409	0.841573469
1410	0.8415577079
1411	0.8415117056
1412	0.8414690884
1413	0.8413714989
1414	0.8412296327
1415	0.8411996173
1416	0.8411720893
1417	0.8411321462
1418	0.8410887827
1419	0.8410618999
1420	0.8410442501
1421	0.8409988137
1422	0.8409641655
1423	0.8408916563
1424	0.840782119
1425	0.8407652893
1426	0.8407464604
1427	0.8407199574
1428	0.8406858734
1429	0.8406634989
1430	0.8406417195
1431	0.8405527694
1432	0.8404208462
1433	0.8404028638
1434	0.8403680787
1435	0.8403238096
1436	0.8403011744
1437	0.8402301735
1438	0.8401954361
1439	0.8401326786
1440	0.8400906257
1441	0.8400483365
1442	0.8400188467
1443	0.8399653042
1444	0.8399147734
1445	0.8398810845
1446	0.8398452776
1447	0.8398149494
1448	0.8397573714
1449	0.8396099881
1450	0.8395910322
1451	0.8395551945
1452	0.8395386719
1453	0.8394848298
1454	0.8394248145
1455	0.8394101238
1456	0.8393834876
1457	0.8393157929
1458	0.8392914226
1459	0.8392705715
1460	0.8391910186
1461	0.8391507614
1462	0.839108799
1463	0.8390191724
1464	0.8389777224
1465	0.8389509452
1466	0.8389225123
1467	0.8388876717
1468	0.8388735878
1469	0.838848365
1470	0.8388016858
1471	0.8387661367
1472	0.8387025881
1473	0.8386371054
1474	0.8386103415
1475	0.8385704024
1476	0.8385519864
1477	0.8384403858
1478	0.8383323254
1479	0.8383164608
1480	0.8382749857
1481	0.8381964153
1482	0.8381673332
1483	0.8381186161
1484	0.8380495504
1485	0.8379944425
1486	0.8379583675
1487	0.837930303
1488	0.8378896315
1489	0.8378423132
1490	0.8377188177
1491	0.8376066144
1492	0.8375734639
1493	0.8375656599
1494	0.8375446304
1495	0.8375338124
1496	0.8375215975
1497	0.837475368
1498	0.837443264
1499	0.8374078071
1500	0.8373544303
1501	0.837330335
1502	0.8372705781
1503	0.8372313803
1504	0.8372031556
1505	0.8371525593
1506	0.8370943072
1507	0.8369982362
1508	0.8368647966
1509	0.8367923105
1510	0.8367653997
1511	0.8367367488
1512	0.8367136078
1513	0.8366738333
1514	0.8366338325
1515	0.8365649043
1516	0.8365191466
1517	0.8365006625
1518	0.8364752969
1519	0.8364446095
1520	0.8363887279
1521	0.8363621463
1522	0.8363211447
1523	0.8362975841
1524	0.8362230515
1525	0.8361759312
1526	0.8361664481
1527	0.8361343497
1528	0.8360442067
1529	0.8359903029
1530	0.8359128469
1531	0.8358709658
1532	0.8358610412
1533	0.8358253311
1534	0.8357805088
1535	0.8356952672
